latitude,longitude,line_number,WARD,PRECINCT
41.8336958,-87.6275455,2925,3.0,41.0
41.8756859,-87.7435991,2932,28.0,40.0
41.6883908,-87.6849643,2949,19.0,7.0
41.7518664,-87.6655602,2955,17.0,38.0
41.98412,-87.7031844,2957,40.0,30.0
41.9356953,-87.7234937,2958,30.0,25.0
41.7760031,-87.6985439,2966,17.0,7.0
41.9340643,-87.778151,2967,30.0,13.0
41.9738645,-87.6640562,2968,47.0,19.0
41.6865736,-87.6510687,2970,34.0,8.0
41.9699946,-87.7228396,2972,35.0,29.0
41.7311264,-87.5649885,2974,7.0,33.0
41.9561757,-87.7556628,2979,45.0,13.0
41.8850323,-87.7211945,2990,28.0,13.0
41.7699362,-87.6533905,2992,16.0,30.0
41.7529988,-87.5538843,2997,7.0,17.0
41.8476603,-87.6289454,2998,3.0,3.0
41.8354852,-87.6331765,3001,11.0,32.0
41.7553214,-87.649884,3013,17.0,22.0
41.9144753,-87.6924796,3016,1.0,31.0
41.9459171,-87.743675,3024,30.0,31.0
41.9232089,-87.7983429,3030,36.0,27.0
41.8253142,-87.6118842,3034,4.0,30.0
41.8090689,-87.6858925,3039,15.0,8.0
41.8989353,-87.7468804,3040,37.0,20.0
41.9351729,-87.7281959,3045,31.0,10.0
41.7492697,-87.6030533,3049,8.0,18.0
41.9319513,-87.7352929,3050,31.0,24.0
41.9273152,-87.6971455,3054,1.0,41.0
41.8937774,-87.7490571,3056,37.0,27.0
41.7476305,-87.5779963,3059,8.0,11.0
41.9799015,-87.7869331,3060,45.0,26.0
41.7989292,-87.6437129,3065,20.0,38.0
41.8089328,-87.6035353,3067,4.0,15.0
41.799268,-87.7175631,3077,23.0,24.0
41.939462,-87.7202213,3079,30.0,22.0
42.0001609,-87.6951888,3088,50.0,20.0
41.8279424,-87.6951109,3094,12.0,2.0
41.8331162,-87.6433777,3096,11.0,26.0
41.9397257,-87.6501153,3098,44.0,34.0
41.8432208,-87.7339123,3104,22.0,6.0
41.8067901,-87.7410485,3106,14.0,12.0
41.8901466,-87.7206694,3115,27.0,15.0
41.9462202,-87.8086132,3118,38.0,29.0
41.6791289,-87.6404043,3123,34.0,15.0
41.9913971,-87.721033,3124,50.0,24.0
41.7538911,-87.5983329,3128,8.0,16.0
41.9176113,-87.6736635,3137,32.0,31.0
41.7174336,-87.5373529,3142,10.0,26.0
41.6875541,-87.6098561,3147,9.0,46.0
41.8578915,-87.7094363,3150,24.0,12.0
41.7594963,-87.7077464,3155,17.0,30.0
41.6909911,-87.6432091,3163,34.0,43.0
41.8963278,-87.7706635,3168,29.0,37.0
41.6648894,-87.636482,3174,9.0,6.0
41.987524,-87.6639875,3185,48.0,1.0
41.7659128,-87.6393066,3191,6.0,5.0
41.9307634,-87.7045993,3193,32.0,28.0
41.9948167,-87.7230622,3194,39.0,32.0
41.7271386,-87.6681699,3197,19.0,10.0
41.6956064,-87.6539412,3205,34.0,47.0
41.93429,-87.7947094,3206,36.0,19.0
41.7187404,-87.6440091,3218,21.0,41.0
41.799259,-87.6991935,3219,14.0,30.0
41.7815977,-87.6616413,3222,16.0,31.0
41.8924502,-87.6821139,3227,26.0,28.0
41.7924145,-87.7656861,3229,23.0,29.0
42.015597,-87.8099027,3232,41.0,1.0
41.8023938,-87.7472425,3237,22.0,2.0
41.6993821,-87.6102427,3238,9.0,9.0
41.7443866,-87.715243,3239,18.0,29.0
41.8026597,-87.6895244,3241,14.0,25.0
41.74601,-87.6969512,3243,18.0,8.0
41.9085266,-87.7752351,3245,29.0,25.0
41.9513222,-87.8087782,3256,38.0,3.0
41.7024563,-87.6968849,3257,19.0,6.0
41.8023842,-87.6773171,3261,15.0,19.0
41.6702097,-87.5390429,3263,10.0,24.0
41.725792,-87.6749425,3267,19.0,18.0
41.9410379,-87.8101244,3268,29.0,32.0
41.7289773,-87.6121987,3293,9.0,25.0
41.93918,-87.8309569,3294,38.0,7.0
41.7373042,-87.7393843,3298,18.0,28.0
41.9558577,-87.7194579,3301,35.0,23.0
41.7522148,-87.5496348,3306,7.0,21.0
41.9399204,-87.6717133,3315,47.0,11.0
41.9051456,-87.627894,3317,43.0,33.0
41.9634074,-87.7816642,3325,38.0,14.0
41.9675989,-87.6607252,3330,46.0,6.0
41.7195921,-87.5626809,3337,10.0,15.0
41.8078804,-87.7439826,3338,22.0,1.0
41.7286198,-87.5863923,3349,8.0,12.0
41.8569976,-87.6779129,3353,25.0,11.0
41.9204405,-87.6804999,3367,32.0,34.0
41.8940065,-87.6524424,3371,27.0,1.0
41.7173037,-87.5368429,3372,10.0,26.0
41.9627388,-87.7435163,3373,39.0,17.0
42.0176133,-87.7074447,3381,50.0,2.0
42.0102463,-87.7762737,3382,41.0,47.0
41.9970393,-87.7897279,3385,41.0,32.0
41.9940286,-87.736528,3387,39.0,40.0
42.0136308,-87.6812158,3388,49.0,15.0
41.9139372,-87.6723209,3394,32.0,33.0
41.9496776,-87.6637265,3395,44.0,25.0
41.9410879,-87.6825871,3396,32.0,42.0
41.9784862,-87.8201517,3399,41.0,13.0
41.7686353,-87.6822128,3404,17.0,8.0
41.7785004,-87.7657633,3409,13.0,17.0
41.8504001,-87.6322266,3422,25.0,6.0
41.8757509,-87.654738,3436,25.0,3.0
41.7623947,-87.6342334,3439,6.0,10.0
41.9280164,-87.7379999,3444,31.0,1.0
41.970236,-87.7401538,3451,39.0,9.0
41.6807293,-87.6291032,3460,34.0,14.0
41.7687166,-87.6731477,3468,17.0,19.0
41.8454775,-87.6451472,3472,11.0,10.0
41.8255369,-87.7078384,3478,12.0,11.0
41.7475869,-87.6503774,3480,21.0,54.0
41.7865919,-87.657678,3487,16.0,14.0
41.950373,-87.7398732,3490,45.0,6.0
41.8017612,-87.7274414,3505,14.0,8.0
41.6967976,-87.6306032,3509,34.0,27.0
41.9148754,-87.6402707,3512,43.0,14.0
41.8196469,-87.6149712,3513,3.0,12.0
41.7633537,-87.7153805,3514,13.0,19.0
41.9529144,-87.7100922,3515,33.0,16.0
41.8132061,-87.6319345,3518,3.0,5.0
41.7434242,-87.7290908,3519,18.0,25.0
41.9289845,-87.7031861,3521,32.0,17.0
41.945465,-87.6825133,3527,47.0,4.0
41.9150888,-87.6517099,3537,43.0,23.0
41.7264815,-87.6376426,3540,21.0,35.0
41.8081449,-87.6870414,3543,15.0,8.0
41.6925693,-87.6470632,3545,34.0,48.0
41.8798379,-87.768518,3551,29.0,19.0
41.7243721,-87.6157735,3554,9.0,47.0
41.7754803,-87.6818464,3562,16.0,6.0
41.7401906,-87.5433121,3572,10.0,4.0
41.7541975,-87.5788435,3583,8.0,20.0
41.6989112,-87.64221,3595,34.0,2.0
41.7911645,-87.7748045,3608,13.0,48.0
41.8528422,-87.675602,3612,25.0,22.0
41.9223261,-87.7233972,3613,35.0,21.0
41.7536217,-87.7334259,3615,18.0,43.0
41.7748154,-87.7789056,3620,23.0,2.0
41.8372279,-87.6594612,3623,11.0,11.0
41.9373611,-87.6529405,3625,44.0,14.0
41.9418849,-87.8194693,3627,38.0,9.0
41.765699,-87.5685862,3632,5.0,14.0
41.6999925,-87.6355841,3633,34.0,22.0
41.9550883,-87.7035192,3634,33.0,11.0
41.7632162,-87.6975391,3649,18.0,27.0
41.693941,-87.7152152,3651,19.0,4.0
41.7510492,-87.5714482,3652,8.0,36.0
41.6691433,-87.6347557,3653,34.0,3.0
41.7912764,-87.6264051,3660,3.0,16.0
42.011215,-87.781524,3665,41.0,39.0
41.7844737,-87.7172793,3666,23.0,7.0
41.6724157,-87.6579244,3676,34.0,51.0
41.7851762,-87.6871234,3678,16.0,11.0
41.9572007,-87.7163443,3683,35.0,23.0
41.9565658,-87.7311521,3684,39.0,34.0
41.9709748,-87.7001783,3688,40.0,17.0
41.8559865,-87.705028,3689,24.0,38.0
41.9416189,-87.6975125,3692,33.0,9.0
41.7379325,-87.6659073,3701,21.0,29.0
41.7733419,-87.6098597,3706,20.0,18.0
42.0044847,-87.7044332,3710,50.0,40.0
41.8765237,-87.7002096,3712,27.0,14.0
41.7746122,-87.7650287,3714,13.0,45.0
41.969095,-87.7907795,3715,45.0,47.0
41.6812512,-87.6817186,3719,19.0,47.0
41.8353026,-87.6799955,3722,25.0,32.0
41.9615663,-87.7325659,3742,39.0,19.0
41.8383943,-87.7162018,3743,22.0,7.0
41.8313984,-87.6700716,3748,12.0,5.0
41.8727232,-87.7318797,3751,24.0,19.0
41.7974424,-87.7694213,3754,14.0,24.0
42.0058741,-87.816069,3757,41.0,4.0
41.829732,-87.6749201,3760,12.0,4.0
41.8479389,-87.7319208,3769,22.0,21.0
41.858505,-87.6264462,3779,3.0,14.0
41.7019738,-87.7032297,3784,19.0,30.0
41.9403739,-87.6549967,3785,44.0,39.0
41.920937,-87.760618,3787,36.0,25.0
41.8109678,-87.6151143,3789,3.0,4.0
41.6705625,-87.6580656,3798,34.0,51.0
41.7121129,-87.617197,3803,9.0,35.0
41.9055679,-87.7316017,3807,26.0,19.0
41.800522,-87.7506571,3820,22.0,2.0
41.9386589,-87.7807942,3828,30.0,21.0
41.7714314,-87.6740568,3841,16.0,16.0
41.8934773,-87.7426936,3845,28.0,38.0
41.9480687,-87.8349887,3847,38.0,20.0
41.8920506,-87.7439622,3864,28.0,38.0
41.8779301,-87.7051683,3866,28.0,32.0
41.7022265,-87.5397307,3869,10.0,11.0
41.8852942,-87.6759371,3870,27.0,27.0
41.809941,-87.6683074,3873,15.0,13.0
41.8096078,-87.6158868,3887,3.0,30.0
41.7929399,-87.7614499,3895,23.0,8.0
41.8951657,-87.6611146,3901,27.0,7.0
41.8687665,-87.661195,3912,28.0,10.0
41.9836826,-87.6721913,3920,40.0,33.0
41.7244966,-87.5964103,3921,8.0,33.0
41.8004105,-87.6328032,3924,3.0,36.0
41.6864042,-87.6086371,3928,9.0,37.0
41.9165053,-87.7329963,3929,35.0,16.0
41.9169728,-87.6846837,3931,32.0,32.0
41.9402778,-87.6569037,3932,44.0,10.0
41.7794823,-87.6881606,3939,16.0,22.0
41.6548063,-87.5395449,3941,10.0,2.0
41.9195554,-87.7348232,3943,35.0,19.0
42.0118794,-87.8106854,3944,41.0,44.0
41.7557633,-87.5781765,3953,8.0,20.0
41.9766122,-87.8000269,3958,41.0,38.0
41.6917799,-87.7044044,3961,19.0,54.0
41.8742936,-87.6957609,3966,28.0,29.0
41.9825787,-87.8221509,3971,41.0,13.0
41.7330297,-87.579623,3974,8.0,5.0
42.0177125,-87.702841,3976,50.0,3.0
41.7844519,-87.7293896,3989,13.0,16.0
41.9257682,-87.6461212,3990,43.0,21.0
41.9194783,-87.7116028,4016,26.0,7.0
41.907267,-87.6667375,4021,2.0,8.0
41.8755703,-87.7502556,4032,29.0,2.0
41.8503229,-87.6468528,4037,25.0,23.0
41.7971509,-87.6484322,4039,20.0,32.0
41.9263572,-87.7468037,4044,31.0,21.0
41.9492802,-87.8074962,4050,38.0,3.0
41.96834,-87.7737495,4054,45.0,29.0
41.7892816,-87.7270137,4055,13.0,15.0
41.8849552,-87.729342,4057,28.0,24.0
41.7464801,-87.6321155,4066,21.0,53.0
41.8942717,-87.7166455,4071,27.0,34.0
41.8165549,-87.6880046,4077,15.0,9.0
41.8705187,-87.6632549,4081,28.0,4.0
41.9110862,-87.7546054,4083,37.0,10.0
42.0072143,-87.7041416,4096,50.0,11.0
41.7124918,-87.5719673,4103,7.0,38.0
41.9245915,-87.7688003,4108,30.0,6.0
41.7143666,-87.6160363,4109,9.0,51.0
41.8940312,-87.6157355,4111,42.0,8.0
41.8257104,-87.7112003,4115,12.0,11.0
41.8229672,-87.6989811,4117,12.0,12.0
41.9763574,-87.7766152,4118,45.0,24.0
42.0047598,-87.7817383,4119,41.0,6.0
41.7360982,-87.7182732,4132,18.0,36.0
41.9496356,-87.7468441,4138,30.0,20.0
41.797064,-87.7407785,4144,14.0,18.0
41.6827573,-87.6272579,4152,34.0,9.0
41.7227655,-87.5859853,4154,8.0,12.0
41.9632852,-87.8414302,4157,38.0,12.0
41.7596639,-87.5765143,4163,8.0,42.0
41.6982535,-87.6273687,4168,34.0,39.0
41.7517313,-87.6623538,4171,17.0,38.0
41.900675,-87.6560464,4172,27.0,35.0
41.9734645,-87.7004253,4177,40.0,17.0
41.9638639,-87.8445491,4180,38.0,2.0
42.0087593,-87.6673968,4183,49.0,23.0
41.794896,-87.5938535,4189,5.0,39.0
41.7399103,-87.557891,4190,7.0,30.0
41.9570743,-87.6992144,4191,33.0,25.0
41.9076848,-87.7674188,4195,29.0,4.0
41.7540573,-87.5825054,4208,8.0,21.0
41.9851963,-87.6669499,4212,48.0,37.0
41.9393841,-87.803965,4214,29.0,31.0
41.9620961,-87.7635576,4218,38.0,32.0
41.9213083,-87.6609887,4223,2.0,22.0
41.911143,-87.787869,4232,29.0,7.0
41.7267537,-87.6035199,4234,8.0,15.0
41.8977844,-87.7096864,4235,27.0,5.0
41.6594453,-87.641682,4244,34.0,6.0
41.8281952,-87.6797538,4262,12.0,3.0
41.7845949,-87.5906896,4263,20.0,26.0
41.8999697,-87.6579716,4270,27.0,35.0
41.7216539,-87.6538027,4282,21.0,49.0
41.6844431,-87.6364416,4286,34.0,33.0
42.0018234,-87.7079854,4288,50.0,40.0
41.7198747,-87.5681653,4299,7.0,40.0
41.810023,-87.7257633,4300,14.0,2.0
41.7272071,-87.5836056,4307,8.0,3.0
41.7782491,-87.6881534,4311,16.0,22.0
41.9450592,-87.6592948,4314,44.0,13.0
41.6921256,-87.5371803,4317,10.0,12.0
41.9326358,-87.7850355,4320,36.0,24.0
41.8401671,-87.6386765,4322,11.0,18.0
41.8589642,-87.6505857,4326,25.0,17.0
41.9732309,-87.7979675,4331,41.0,24.0
41.9299066,-87.7527338,4346,31.0,2.0
41.7619726,-87.5733727,4349,5.0,6.0
41.9142298,-87.7569336,4351,37.0,26.0
41.8016423,-87.6607282,4355,20.0,17.0
41.7840513,-87.7115773,4361,23.0,34.0
41.9692702,-87.789565,4363,45.0,47.0
41.7680899,-87.6826399,4365,17.0,3.0
41.7626262,-87.6908864,4366,18.0,49.0
41.9226943,-87.6490213,4369,43.0,41.0
42.007833,-87.8070221,4371,41.0,10.0
41.7065624,-87.6520959,4376,34.0,35.0
41.9427926,-87.8335049,4378,38.0,7.0
41.7493366,-87.6703487,4382,17.0,20.0
41.7671688,-87.6811388,4384,17.0,36.0
41.9255953,-87.6694833,4385,32.0,13.0
41.7423418,-87.7262197,4388,18.0,25.0
41.900263,-87.6252825,4392,42.0,34.0
41.7012645,-87.6405877,4394,34.0,20.0
41.710445,-87.6178573,4397,9.0,35.0
41.7623527,-87.6459062,4398,6.0,25.0
41.8860403,-87.7140357,4409,28.0,22.0
41.6841159,-87.6025443,4413,9.0,37.0
41.9133261,-87.6925425,4417,1.0,31.0
41.7856968,-87.6713108,4423,15.0,2.0
41.6777246,-87.6288955,4438,34.0,16.0
41.9952459,-87.67428,4441,40.0,37.0
41.872244,-87.6988162,4443,28.0,35.0
41.7607083,-87.5912076,4452,8.0,1.0
41.9958351,-87.7236088,4461,39.0,32.0
41.9301411,-87.799661,4467,36.0,1.0
41.7997972,-87.7065362,4480,14.0,6.0
41.9536408,-87.7045243,4486,33.0,6.0
41.9326323,-87.7630591,4492,31.0,3.0
41.7613821,-87.7134397,4502,13.0,19.0
41.9035158,-87.6304,4505,2.0,29.0
41.7935928,-87.7163562,4511,23.0,9.0
41.7275282,-87.576354,4513,8.0,27.0
41.9099383,-87.7755987,4522,29.0,15.0
41.9693647,-87.7882885,4523,45.0,47.0
41.9946628,-87.736534,4530,39.0,40.0
41.9340719,-87.7635392,4532,31.0,3.0
41.9562574,-87.7614854,4537,38.0,41.0
41.8358739,-87.6429255,4538,11.0,22.0
41.9078364,-87.7359379,4540,26.0,4.0
41.910401,-87.7303688,4546,26.0,22.0
41.761971,-87.6531797,4552,6.0,22.0
41.955494,-87.6991647,4554,33.0,25.0
41.795512,-87.710251,4556,14.0,15.0
41.9635825,-87.7306851,4559,39.0,31.0
41.7750178,-87.61516,4560,20.0,10.0
41.9320872,-87.7249851,4563,30.0,18.0
41.9181498,-87.6859454,4568,32.0,29.0
41.9628674,-87.7079533,4571,33.0,20.0
41.9243404,-87.6629515,4572,2.0,22.0
41.7841139,-87.6395918,4575,20.0,27.0
41.997982,-87.7926658,4579,41.0,32.0
41.7470731,-87.5470949,4581,7.0,22.0
41.7869803,-87.7819651,4584,13.0,42.0
41.9327359,-87.7641969,4590,31.0,3.0
41.7648698,-87.5952318,4595,5.0,2.0
41.9771534,-87.8437802,4597,41.0,25.0
41.8338792,-87.7246325,4602,22.0,16.0
41.7414581,-87.590038,4609,8.0,37.0
41.7387801,-87.5672409,4614,8.0,46.0
41.9069669,-87.7513361,4618,37.0,31.0
41.9488998,-87.6989937,4629,33.0,22.0
41.8150101,-87.6236939,4641,3.0,15.0
41.7818045,-87.7261635,4649,23.0,10.0
41.7185173,-87.6318677,4653,21.0,23.0
41.709734,-87.6667968,4666,19.0,38.0
41.7916477,-87.6337533,4668,3.0,36.0
41.9487026,-87.7106846,4688,33.0,16.0
41.7524957,-87.7386921,4689,18.0,43.0
41.752136,-87.5982901,4691,8.0,16.0
41.7391711,-87.6222111,4692,6.0,29.0
41.8564323,-87.7154826,4703,24.0,3.0
41.8315155,-87.6473042,4709,11.0,19.0
41.7990223,-87.6504977,4714,20.0,25.0
41.8488063,-87.6391516,4715,11.0,37.0
41.7516115,-87.5563233,4719,7.0,17.0
41.9268334,-87.7742595,4720,30.0,11.0
41.872446,-87.7126527,4743,24.0,18.0
41.7296226,-87.6147268,4746,9.0,48.0
41.9928227,-87.6820021,4748,40.0,18.0
41.979963,-87.7692774,4751,45.0,38.0
42.0065333,-87.808065,4764,41.0,10.0
41.9153631,-87.696273,4771,1.0,22.0
41.9088473,-87.7074362,4775,26.0,12.0
41.9295057,-87.713651,4778,35.0,28.0
41.8640093,-87.6910347,4779,28.0,34.0
41.7795342,-87.7101553,4783,23.0,20.0
41.9576564,-87.6488456,4786,46.0,13.0
41.7396837,-87.6620172,4791,21.0,13.0
41.8347478,-87.634376,4795,11.0,32.0
41.7830879,-87.6865487,4798,16.0,19.0
41.7336417,-87.6541454,4800,21.0,50.0
41.8713975,-87.7484071,4803,29.0,6.0
41.7139402,-87.6276311,4804,9.0,30.0
41.8355613,-87.658033,4805,11.0,11.0
41.9249552,-87.6642236,4809,2.0,26.0
41.7421011,-87.7011704,4815,18.0,37.0
41.7693211,-87.5850942,4818,5.0,10.0
41.9663694,-87.7063969,4820,33.0,3.0
41.8542672,-87.6771781,4838,25.0,30.0
41.8975589,-87.7663614,4841,29.0,5.0
41.8953189,-87.7456579,4846,37.0,21.0
41.9334433,-87.7654501,4859,31.0,15.0
41.9085766,-87.6382043,4862,27.0,42.0
41.7519103,-87.7191928,4863,18.0,2.0
41.9569588,-87.7820904,4869,38.0,15.0
41.776435,-87.6074466,4880,20.0,18.0
41.9280213,-87.7767333,4894,30.0,5.0
41.708013,-87.6424868,4907,34.0,45.0
41.7568778,-87.6494095,4913,17.0,22.0
41.9924455,-87.6755204,4921,40.0,9.0
41.9462667,-87.7572872,4925,30.0,4.0
41.7317891,-87.607928,4937,6.0,13.0
41.8894552,-87.754534,4941,37.0,39.0
41.9548312,-87.7604163,4951,38.0,41.0
41.9665929,-87.7374133,4954,39.0,6.0
41.8912879,-87.7060772,4962,27.0,31.0
41.8897276,-87.751393,4967,37.0,39.0
41.7262543,-87.5859107,4974,8.0,12.0
41.9009608,-87.6848483,4978,1.0,15.0
41.7818699,-87.6427471,4979,16.0,25.0
41.987808,-87.7386692,4982,39.0,37.0
41.9367996,-87.7195187,4985,30.0,22.0
41.7208011,-87.5706305,4997,7.0,40.0
41.9707472,-87.7767264,4999,45.0,29.0
41.9580409,-87.7650023,5002,38.0,31.0
41.7386989,-87.6989992,5003,18.0,9.0
41.8597569,-87.6417731,5004,25.0,27.0
41.9368181,-87.6465614,5005,44.0,6.0
41.9182846,-87.7605297,5009,36.0,25.0
41.7117178,-87.6196186,5010,9.0,2.0
41.7460595,-87.6326181,5015,21.0,53.0
41.8767964,-87.6501501,5032,25.0,3.0
41.9947621,-87.780381,5034,39.0,20.0
41.9307521,-87.6862562,5052,32.0,1.0
41.8080712,-87.6936771,5055,14.0,25.0
41.8047872,-87.7422123,5056,14.0,12.0
42.0074517,-87.7828413,5057,41.0,39.0
41.892117,-87.7674905,5058,29.0,35.0
41.9858459,-87.6971722,5061,40.0,2.0
41.9491195,-87.7860454,5062,38.0,37.0
41.9170237,-87.6512526,5072,43.0,11.0
41.8129724,-87.6028659,5079,4.0,34.0
41.9223116,-87.7380742,5083,36.0,11.0
41.725747,-87.6417704,5095,21.0,24.0
41.9890201,-87.6563895,5103,48.0,16.0
41.9675139,-87.7683911,5106,45.0,18.0
41.7534935,-87.6036759,5109,8.0,43.0
41.769578,-87.6769994,5115,16.0,16.0
41.8574639,-87.7257948,5116,24.0,33.0
41.7522092,-87.6824605,5120,18.0,12.0
41.7714906,-87.7241508,5121,13.0,46.0
41.7601246,-87.6701216,5125,17.0,11.0
41.8645001,-87.6845987,5130,28.0,19.0
41.8978675,-87.7289818,5137,37.0,8.0
41.7500339,-87.7064698,5140,18.0,31.0
41.7791937,-87.7877886,5141,13.0,31.0
41.8518068,-87.6834481,5144,25.0,5.0
41.9451775,-87.7720944,5146,36.0,17.0
41.9139391,-87.760371,5150,37.0,26.0
42.0148058,-87.8180857,5155,41.0,2.0
41.9252144,-87.7111729,5157,35.0,10.0
41.8512001,-87.7262611,5163,22.0,21.0
41.7111416,-87.6110901,5172,9.0,14.0
41.7495157,-87.5780352,5179,8.0,11.0
41.8854854,-87.6358137,5187,42.0,9.0
41.6608865,-87.5572044,5191,10.0,9.0
41.8160571,-87.7033275,5194,15.0,10.0
41.7040954,-87.6298478,5197,34.0,24.0
41.9975081,-87.669,5212,48.0,20.0
41.7813507,-87.5989916,5218,20.0,24.0
41.6886223,-87.540966,5219,10.0,14.0
41.6775828,-87.6719986,5222,34.0,17.0
41.8630761,-87.6527978,5224,11.0,7.0
41.7691072,-87.5755174,5231,5.0,31.0
41.7074828,-87.6070211,5234,9.0,13.0
41.9330724,-87.74574,5235,31.0,30.0
41.7555215,-87.7175885,5236,18.0,45.0
41.8934145,-87.7468092,5239,37.0,27.0
41.7778659,-87.7585774,5242,13.0,43.0
41.9383136,-87.6571386,5246,44.0,10.0
41.9445439,-87.7522939,5247,31.0,11.0
41.7030488,-87.5410664,5249,10.0,33.0
41.9620062,-87.7250605,5253,35.0,9.0
41.7834411,-87.7281372,5261,13.0,16.0
41.9512957,-87.742937,5265,45.0,8.0
41.9125175,-87.7555959,5272,37.0,16.0
41.7853644,-87.5958715,5279,20.0,34.0
41.7980959,-87.7908784,5284,23.0,16.0
41.7450191,-87.6454488,5292,21.0,34.0
42.0179203,-87.6867605,5293,49.0,21.0
41.7797494,-87.7761082,5294,13.0,11.0
41.7081576,-87.60927,5297,9.0,13.0
41.7767317,-87.6966448,5298,17.0,7.0
41.8943085,-87.7466355,5305,37.0,27.0
41.7551149,-87.6425907,5309,6.0,20.0
41.7568105,-87.5813463,5312,8.0,20.0
41.8298404,-87.6840259,5320,12.0,3.0
41.8738487,-87.6653538,5321,28.0,27.0
41.9732927,-87.8274183,5323,41.0,23.0
41.7777118,-87.7669497,5335,13.0,45.0
41.6921621,-87.7054166,5336,19.0,54.0
41.8894626,-87.6495695,5360,27.0,45.0
41.7900717,-87.7369018,5368,13.0,12.0
41.7463358,-87.5913691,5369,8.0,29.0
41.7632845,-87.5839299,5373,7.0,1.0
41.9670564,-87.6581327,5376,46.0,20.0
41.759888,-87.6864417,5385,18.0,48.0
41.9655802,-87.7185257,5386,35.0,22.0
41.8102564,-87.5922265,5389,4.0,10.0
41.7253234,-87.6437044,5390,21.0,46.0
41.9888257,-87.7741629,5399,39.0,23.0
41.7454426,-87.5730927,5402,8.0,36.0
41.7558499,-87.6161764,5409,6.0,35.0
41.9146447,-87.7642467,5410,37.0,26.0
41.8908124,-87.6413653,5416,42.0,12.0
42.000874,-87.7688392,5422,41.0,14.0
41.8393426,-87.6573222,5425,11.0,9.0
41.8856285,-87.683843,5431,27.0,43.0
41.7541854,-87.6413421,5435,6.0,20.0
41.8364579,-87.6124264,5450,4.0,35.0
41.932288,-87.7371781,5451,31.0,24.0
41.9124343,-87.6810916,5455,32.0,2.0
41.7055311,-87.540476,5466,10.0,31.0
41.6841997,-87.6268269,5468,34.0,9.0
41.7246867,-87.6091038,5469,9.0,36.0
41.9419539,-87.7681585,5472,36.0,20.0
41.911772,-87.7105737,5476,26.0,40.0
41.6999633,-87.6379732,5482,34.0,22.0
41.8460647,-87.64976,5484,11.0,10.0
41.9318658,-87.6711904,5490,32.0,24.0
41.8715148,-87.6247515,5491,4.0,25.0
41.9402679,-87.7669145,5498,30.0,17.0
41.7439073,-87.6648444,5505,21.0,26.0
41.8084127,-87.7012578,5511,15.0,12.0
41.8903679,-87.6255894,5515,42.0,25.0
41.6896981,-87.6062872,5520,9.0,37.0
41.9280737,-87.660825,5526,43.0,18.0
41.7755004,-87.6601228,5541,16.0,33.0
41.913438,-87.7548621,5543,37.0,16.0
41.9616778,-87.766151,5547,38.0,31.0
41.9737874,-87.6898884,5548,40.0,12.0
41.9434394,-87.8297556,5550,38.0,17.0
41.6998762,-87.7007645,5587,19.0,29.0
41.953017,-87.7557744,5590,45.0,10.0
41.8866396,-87.6318194,5604,42.0,10.0
41.9265166,-87.6971207,5607,1.0,41.0
41.8566247,-87.7208078,5611,24.0,31.0
41.7639208,-87.6945935,5617,18.0,50.0
41.9259202,-87.7452519,5619,31.0,29.0
41.7126442,-87.5516462,5625,10.0,7.0
41.9356948,-87.8099689,5631,29.0,29.0
41.8916246,-87.6680397,5639,1.0,33.0
41.887227,-87.6186355,5647,42.0,40.0
41.9269893,-87.7026295,5652,32.0,14.0
41.8382725,-87.6479715,5655,11.0,4.0
41.8035365,-87.6603349,5656,20.0,17.0
41.9740227,-87.7607505,5669,45.0,34.0
41.7533125,-87.669243,5677,17.0,4.0
41.7803422,-87.6578926,5685,16.0,9.0
41.9075725,-87.744189,5686,37.0,22.0
41.6836988,-87.5343977,5690,10.0,35.0
41.9401545,-87.7397827,5692,30.0,31.0
41.8160458,-87.6901617,5693,15.0,9.0
41.8740713,-87.7056763,5695,28.0,32.0
41.8130563,-87.633133,5700,3.0,5.0
41.8399174,-87.6320719,5714,11.0,36.0
41.6985494,-87.700242,5726,19.0,29.0
41.7477722,-87.6569634,5727,21.0,28.0
41.8910526,-87.6767538,5732,1.0,39.0
41.8936303,-87.761015,5733,37.0,18.0
41.7029141,-87.7094527,5735,19.0,24.0
41.9795869,-87.6645003,5739,48.0,11.0
41.9132974,-87.782759,5740,29.0,12.0
41.742788,-87.5463014,5743,10.0,4.0
41.9186085,-87.6916114,5750,1.0,13.0
41.9194857,-87.6957456,5755,1.0,34.0
41.9419545,-87.8341552,5760,38.0,7.0
41.8080697,-87.6914111,5763,14.0,25.0
41.7921965,-87.6892323,5766,15.0,16.0
41.9277309,-87.6564311,5768,43.0,2.0
41.9214241,-87.7601133,5771,36.0,25.0
41.9131755,-87.7012288,5773,1.0,30.0
41.9412471,-87.7374599,5776,30.0,26.0
41.7674181,-87.6278599,5778,6.0,4.0
41.7016296,-87.6120474,5791,9.0,22.0
41.8855448,-87.6689357,5799,27.0,33.0
41.9443387,-87.8029164,5812,38.0,4.0
41.719425,-87.6816425,5815,19.0,2.0
41.7528544,-87.7289517,5819,18.0,43.0
41.9541332,-87.7151496,5831,35.0,23.0
41.8524663,-87.6744897,5854,25.0,22.0
41.8026746,-87.7169568,5855,14.0,13.0
41.8880738,-87.6686714,5857,27.0,33.0
